llm,prompt_id,type,open_weights,full_cot,avg_completion_tokens,avg_reasoning_ratio,avg_success_rate,total_responses
gpt-oss-20b,leap_year_february_days,knowledge,True,True,67.2,0.9490933193329131,1.0,5
gpt-oss-20b,monty_appliance_simple,logic puzzle,True,True,1049.4,0.850145596636535,0.2,5
gpt-oss-20b,monty_hall_default,logic puzzle,True,True,189.6,0.3853067597479713,1.0,5
gpt-oss-20b,monty_hall_inverse,logic puzzle,True,True,642.4,0.7512824169952805,0.6,5
gpt-oss-20b,one_plus_one,knowledge,True,True,86.4,0.9565713370552029,1.0,5
gpt-oss-20b,roses_logic,logic puzzle,True,True,925.4,0.6174661061214561,1.0,5
gpt-oss-20b,train_distance,knowledge,True,True,83.0,0.8859754096287444,1.0,5
grok-3-mini-think,AIME2023II_P1,Math,False,True,1665.0,0.7977363789708066,1.0,5
grok-3-mini-think,AIME2023II_P1_mod,Math,False,True,1930.6,0.8503371710816072,1.0,5
grok-3-mini-think,AIME2025I_P2_modified,Math,False,True,3650.2,0.8676252462924541,1.0,5
grok-3-mini-think,AIME2025I_Problem_2,Math,False,True,3767.6,0.9059743634017373,1.0,5
grok-3-mini-think,Ice cream parlor,Math,False,True,4638.0,0.9277250993484956,1.0,5
grok-3-mini-think,Integer pairs,Math,False,True,10083.4,0.9651116082014646,1.0,5
grok-3-mini-think,brazil_continent,knowledge,False,True,262.0,0.9036813775596567,1.0,5
grok-3-mini-think,bridge_torch_default,logic puzzle,False,True,3194.2,0.936724014033401,1.0,5
grok-3-mini-think,bridge_torch_easy,logic puzzle,False,True,2833.0,0.9554473480105085,1.0,5
grok-3-mini-think,bridge_torch_easy_10m,logic puzzle,False,True,1185.2,0.9048373989068974,1.0,5
grok-3-mini-think,bridge_torch_impossible,logic puzzle,False,True,21910.4,0.9871328287091327,0.8,5
grok-3-mini-think,capital_of_australia,knowledge,False,True,237.6,0.9145430853661916,1.0,5
grok-3-mini-think,leap_year_february_days,knowledge,False,True,308.0,0.9472051163644313,1.0,5
grok-3-mini-think,monty_appliance_simple,logic puzzle,False,True,6157.4,0.9737709921357887,0.4,5
grok-3-mini-think,monty_hall_default,logic puzzle,False,True,827.4,0.7782163069800563,1.0,5
grok-3-mini-think,monty_hall_inverse,logic puzzle,False,True,3035.6,0.9315026654958498,1.0,5
grok-3-mini-think,one_plus_one,knowledge,False,True,279.8,0.9592735434076024,1.0,5
grok-3-mini-think,roses_logic,logic puzzle,False,True,873.6,0.8482050067910081,1.0,5
grok-3-mini-think,train_distance,knowledge,False,True,458.8,0.8615432962479238,1.0,5
grok-4-07-09,AIME2023II_P1,Math,False,False,967.4,0.9989172799187325,1.0,5
grok-4-07-09,AIME2023II_P1_mod,Math,False,False,1014.6,0.9988932266730641,1.0,5
grok-4-07-09,AIME2025I_P2_modified,Math,False,False,1922.6,0.9994439359449497,1.0,5
grok-4-07-09,AIME2025I_Problem_2,Math,False,False,2093.0,0.9994997007845438,1.0,5
grok-4-07-09,Ice cream parlor,Math,False,False,1953.0,0.9983129749387215,1.0,5
grok-4-07-09,Integer pairs,Math,False,False,2340.0,0.9995455657458537,1.0,5
grok-4-07-09,brazil_continent,knowledge,False,False,169.2,0.9807873919612223,1.0,5
grok-4-07-09,bridge_torch_default,logic puzzle,False,False,1382.25,0.681327000384255,1.0,4
grok-4-07-09,bridge_torch_easy,logic puzzle,False,False,18335.6,0.9916872772944124,0.2,5
grok-4-07-09,bridge_torch_easy_10m,logic puzzle,False,False,2924.2,0.9853249262196087,1.0,5
grok-4-07-09,bridge_torch_impossible,logic puzzle,False,False,15107.8,0.992179722113012,0.0,5
grok-4-07-09,capital_of_australia,knowledge,False,False,131.8,0.9843528690606472,1.0,5
grok-4-07-09,leap_year_february_days,knowledge,False,False,142.4,0.9562113138529187,1.0,5
grok-4-07-09,monty_appliance_simple,logic puzzle,False,False,8436.2,0.9983488180350465,1.0,5
grok-4-07-09,monty_hall_default,logic puzzle,False,False,489.4,0.6240947398968959,1.0,5
grok-4-07-09,monty_hall_inverse,logic puzzle,False,False,1432.8,0.7609729865709323,1.0,5
grok-4-07-09,one_plus_one,knowledge,False,False,175.6,0.9901608796011073,1.0,5
grok-4-07-09,roses_logic,logic puzzle,False,False,523.8,0.8351092007765282,1.0,5
grok-4-07-09,train_distance,knowledge,False,False,150.4,0.9388891611618269,1.0,5
llama-3.3-nemotron-super-49b-v1,AIME2023II_P1,Math,True,True,1352.0,0.6951046858077288,1.0,5
llama-3.3-nemotron-super-49b-v1,AIME2023II_P1_mod,Math,True,True,1348.4,0.6792001528318392,1.0,5
llama-3.3-nemotron-super-49b-v1,AIME2025I_P2_modified,Math,True,True,2893.4,0.8474965267835444,1.0,5
llama-3.3-nemotron-super-49b-v1,AIME2025I_Problem_2,Math,True,True,2626.2,0.8531466884286028,1.0,5
llama-3.3-nemotron-super-49b-v1,Ice cream parlor,Math,True,True,3399.4,0.8535690785141131,1.0,5
llama-3.3-nemotron-super-49b-v1,Integer pairs,Math,True,True,5347.0,0.8976721876811202,1.0,5
llama-3.3-nemotron-super-49b-v1,brazil_continent,knowledge,True,True,228.2,0.8481619246988034,1.0,5
llama-3.3-nemotron-super-49b-v1,bridge_torch_default,logic puzzle,True,True,1571.2,0.8259036407010167,1.0,5
llama-3.3-nemotron-super-49b-v1,bridge_torch_easy,logic puzzle,True,True,8932.0,0.9493363091284774,0.2,5
llama-3.3-nemotron-super-49b-v1,bridge_torch_easy_10m,logic puzzle,True,True,3116.0,0.7561214881541648,1.0,5
llama-3.3-nemotron-super-49b-v1,bridge_torch_impossible,logic puzzle,True,True,9314.0,0.9520427706621094,0.6,5
llama-3.3-nemotron-super-49b-v1,capital_of_australia,knowledge,True,True,239.4,0.7794195725518895,1.0,5
llama-3.3-nemotron-super-49b-v1,leap_year_february_days,knowledge,True,True,310.4,0.7887209930056062,1.0,5
llama-3.3-nemotron-super-49b-v1,monty_appliance_simple,logic puzzle,True,True,10086.8,0.9788059994912939,0.2,5
llama-3.3-nemotron-super-49b-v1,monty_hall_default,logic puzzle,True,True,741.8,0.7266684772067796,1.0,5
llama-3.3-nemotron-super-49b-v1,monty_hall_inverse,logic puzzle,True,True,1524.4,0.8010281518960074,0.4,5
llama-3.3-nemotron-super-49b-v1,one_plus_one,knowledge,True,True,264.4,0.989477217994069,1.0,5
llama-3.3-nemotron-super-49b-v1,roses_logic,logic puzzle,True,True,1132.0,0.7845015709486031,1.0,5
llama-3.3-nemotron-super-49b-v1,train_distance,knowledge,True,True,361.8,0.8428197630414818,1.0,5
magistral-medium-2506-thinking,AIME2023II_P1,Math,True,True,4047.0,0.9402308797360224,1.0,5
magistral-medium-2506-thinking,AIME2023II_P1_mod,Math,True,True,6957.8,0.9616330223997099,1.0,5
magistral-medium-2506-thinking,AIME2025I_P2_modified,Math,True,True,15442.4,0.9804402326884082,1.0,5
magistral-medium-2506-thinking,AIME2025I_Problem_2,Math,True,True,12691.0,0.9758811532864737,1.0,5
magistral-medium-2506-thinking,Ice cream parlor,Math,True,True,18182.4,0.9882814727867842,1.0,5
magistral-medium-2506-thinking,Integer pairs,Math,True,True,11920.4,0.9750457699275618,1.0,5
magistral-medium-2506-thinking,brazil_continent,knowledge,True,True,606.4,0.8839088482368587,1.0,5
magistral-medium-2506-thinking,bridge_torch_default,logic puzzle,True,True,12661.2,0.9456076814132249,1.0,5
magistral-medium-2506-thinking,bridge_torch_easy,logic puzzle,True,True,12951.6,0.8384680918430428,0.8,5
magistral-medium-2506-thinking,bridge_torch_easy_10m,logic puzzle,True,True,13316.6,0.8780713842832946,1.0,5
magistral-medium-2506-thinking,bridge_torch_impossible,logic puzzle,True,True,21191.5,0.863221940920947,1.0,2
magistral-medium-2506-thinking,capital_of_australia,knowledge,True,True,527.0,0.8486520694306197,1.0,5
magistral-medium-2506-thinking,leap_year_february_days,knowledge,True,True,1954.6,0.8829612431709475,1.0,5
magistral-medium-2506-thinking,monty_appliance_simple,logic puzzle,True,True,18330.4,0.8735788480735014,0.4,5
magistral-medium-2506-thinking,monty_hall_default,logic puzzle,True,True,7893.8,0.943070847578728,1.0,5
magistral-medium-2506-thinking,monty_hall_inverse,logic puzzle,True,True,11935.0,0.9405186096443549,1.0,5
magistral-medium-2506-thinking,one_plus_one,knowledge,True,True,1169.8,0.7896589598634198,1.0,5
magistral-medium-2506-thinking,roses_logic,logic puzzle,True,True,5615.8,0.831668799618339,1.0,5
magistral-medium-2506-thinking,train_distance,knowledge,True,True,1006.4,0.8649140525835117,1.0,5
magistral-small-2506,AIME2023II_P1,Math,True,True,4621.2,0.9515858533937497,1.0,5
magistral-small-2506,AIME2023II_P1_mod,Math,True,True,6520.6,0.963062537809037,1.0,5
magistral-small-2506,AIME2025I_P2_modified,Math,True,True,12274.3,0.9806210050176029,1.0,10
magistral-small-2506,AIME2025I_Problem_2,Math,True,True,11594.8,0.9770377306398595,1.0,5
magistral-small-2506,Ice cream parlor,Math,True,True,14684.6,0.9636136381967872,1.0,5
magistral-small-2506,Integer pairs,Math,True,True,17729.0,0.9885801593128711,1.0,5
magistral-small-2506,brazil_continent,knowledge,True,True,956.4,0.8794650382447818,1.0,5
magistral-small-2506,bridge_torch_default,logic puzzle,True,True,12118.0,0.9024704726564805,1.0,5
magistral-small-2506,bridge_torch_easy,logic puzzle,True,True,14762.0,0.8347048654186245,0.8,5
magistral-small-2506,bridge_torch_easy_10m,logic puzzle,True,True,17906.2,0.7965588557717792,0.8,5
magistral-small-2506,bridge_torch_impossible,logic puzzle,True,True,19254.4,0.8053141391582811,0.8,5
magistral-small-2506,capital_of_australia,knowledge,True,True,439.0,0.8557353069222682,1.0,5
magistral-small-2506,leap_year_february_days,knowledge,True,True,1775.6,0.8508848785657935,1.0,5
magistral-small-2506,monty_appliance_simple,logic puzzle,True,True,21599.4,0.9416573426548454,0.6,5
magistral-small-2506,monty_hall_default,logic puzzle,True,True,9287.0,0.9052108618826219,1.0,5
magistral-small-2506,monty_hall_inverse,logic puzzle,True,True,12684.0,0.9734849398651175,1.0,5
magistral-small-2506,one_plus_one,knowledge,True,True,416.8,0.9498995728438298,1.0,5
magistral-small-2506,roses_logic,logic puzzle,True,True,6003.8,0.9371221853561524,1.0,5
magistral-small-2506,train_distance,knowledge,True,True,867.8,0.8152069151783987,1.0,5
minimax-m1,AIME2023II_P1,Math,True,True,3911.2,0.8816408688894315,1.0,5
minimax-m1,AIME2023II_P1_mod,Math,True,True,3660.8,0.846344819330265,1.0,5
minimax-m1,AIME2025I_P2_modified,Math,True,True,8652.8,0.9426956171837778,1.0,5
minimax-m1,AIME2025I_Problem_2,Math,True,True,7188.0,0.942268644655117,1.0,5
minimax-m1,Ice cream parlor,Math,True,True,9809.0,0.9538222793801401,1.0,5
minimax-m1,Integer pairs,Math,True,True,12751.6,0.9502739867041015,1.0,5
minimax-m1,brazil_continent,knowledge,True,True,304.4,0.8858489818109799,1.0,5
minimax-m1,bridge_torch_default,logic puzzle,True,True,4868.8,0.9185567541685359,1.0,5
minimax-m1,bridge_torch_easy,logic puzzle,True,True,11714.4,0.9632865234273454,0.6,5
minimax-m1,bridge_torch_easy_10m,logic puzzle,True,True,5982.2,0.9776346975160954,1.0,5
minimax-m1,bridge_torch_impossible,logic puzzle,True,True,15620.5,0.9738347865807461,0.25,4
minimax-m1,capital_of_australia,knowledge,True,True,250.4,0.911355164310606,1.0,5
minimax-m1,leap_year_february_days,knowledge,True,True,448.4,0.8914491089124439,1.0,5
minimax-m1,monty_appliance_simple,logic puzzle,True,True,17385.333333333332,0.9959098833433443,1.0,3
minimax-m1,monty_hall_default,logic puzzle,True,True,1116.4,0.7459000294261248,1.0,5
minimax-m1,monty_hall_inverse,logic puzzle,True,True,7133.2,0.9482465500536023,1.0,5
minimax-m1,one_plus_one,knowledge,True,True,402.0,0.9067500831340661,1.0,5
minimax-m1,roses_logic,logic puzzle,True,True,1109.8,0.7326860805915385,1.0,5
minimax-m1,train_distance,knowledge,True,True,453.0,0.7949308304288981,1.0,5
o1-mini,AIME2023II_P1,Math,False,False,495.0,0.3858548502438116,1.0,5
o1-mini,AIME2023II_P1_mod,Math,False,False,600.0,0.3853105898953896,1.0,5
o1-mini,AIME2025I_P2_modified,Math,False,False,1486.2,0.6511641855855415,1.0,5
o1-mini,AIME2025I_Problem_2,Math,False,False,1520.2,0.6185646441748716,1.0,5
o1-mini,Ice cream parlor,Math,False,False,1450.8,0.613529332946645,1.0,5
o1-mini,Integer pairs,Math,False,False,2025.4,0.6548901437898371,0.8,5
o1-mini,brazil_continent,knowledge,False,False,138.2,0.8252721321458475,1.0,5
o1-mini,bridge_torch_default,logic puzzle,False,False,696.2,0.39380689716515954,1.0,5
o1-mini,bridge_torch_easy,logic puzzle,False,False,2560.4,0.8867015345043736,0.2,5
o1-mini,bridge_torch_easy_10m,logic puzzle,False,False,1031.6,0.7981615011320502,1.0,5
o1-mini,bridge_torch_impossible,logic puzzle,False,False,3423.2,0.8042659183350143,0.4,5
o1-mini,capital_of_australia,knowledge,False,False,211.2,0.9022401087009604,1.0,5
o1-mini,leap_year_february_days,knowledge,False,False,163.8,0.825906493369936,1.0,5
o1-mini,monty_appliance_simple,logic puzzle,False,False,2126.0,0.8350191022028126,0.6,5
o1-mini,monty_hall_default,logic puzzle,False,False,549.0,0.20771811626072162,1.0,5
o1-mini,monty_hall_inverse,logic puzzle,False,False,1705.6,0.7241500663035219,1.0,5
o1-mini,one_plus_one,knowledge,False,False,325.0,0.9405318296048201,1.0,5
o1-mini,roses_logic,logic puzzle,False,False,479.0,0.453787041697312,1.0,5
o1-mini,train_distance,knowledge,False,False,272.4,0.5391197265483543,1.0,5
o3-mini-high,AIME2023II_P1,Math,False,False,460.2,0.35908788302646083,1.0,5
o3-mini-high,AIME2023II_P1_mod,Math,False,False,473.6,0.3776979742188563,1.0,5
o3-mini-high,AIME2025I_P2_modified,Math,False,False,1038.4,0.5146571946797565,1.0,5
o3-mini-high,AIME2025I_Problem_2,Math,False,False,899.6,0.493426485900028,1.0,5
o3-mini-high,Ice cream parlor,Math,False,False,1624.0,0.5386765016426889,1.0,5
o3-mini-high,Integer pairs,Math,False,False,1985.0,0.5408799862357241,1.0,5
o3-mini-high,brazil_continent,knowledge,False,False,60.8,0.6920840840840842,1.0,5
o3-mini-high,bridge_torch_default,logic puzzle,False,False,358.0,0.6741315485229572,1.0,5
o3-mini-high,bridge_torch_easy,logic puzzle,False,False,5533.2,0.9177632185117354,0.2,5
o3-mini-high,bridge_torch_easy_10m,logic puzzle,False,False,1611.8,0.9321415740577124,1.0,5
o3-mini-high,bridge_torch_impossible,logic puzzle,False,False,3745.8,0.8828160145419283,1.0,5
o3-mini-high,capital_of_australia,knowledge,False,False,110.4,0.9202614379084967,1.0,5
o3-mini-high,leap_year_february_days,knowledge,False,False,88.0,0.8645937145020826,1.0,5
o3-mini-high,monty_appliance_simple,logic puzzle,False,False,3467.0,0.896376806461047,1.0,5
o3-mini-high,monty_hall_default,logic puzzle,False,False,232.2,0.4950393533723993,1.0,5
o3-mini-high,monty_hall_inverse,logic puzzle,False,False,1224.4,0.8043071711463737,1.0,5
o3-mini-high,one_plus_one,knowledge,False,False,123.4,0.9283243527499103,1.0,5
o3-mini-high,roses_logic,logic puzzle,False,False,226.4,0.6589607250443407,1.0,5
o3-mini-high,train_distance,knowledge,False,False,123.2,0.5048979591836734,1.0,5
o4-mini-high-long,AIME2023II_P1,Math,False,False,417.6,0.8644624987998935,1.0,5
o4-mini-high-long,AIME2023II_P1_mod,Math,False,False,572.2,0.7561581896669181,1.0,5
o4-mini-high-long,AIME2025I_P2_modified,Math,False,False,1631.6,0.8814917321425874,1.0,5
o4-mini-high-long,AIME2025I_Problem_2,Math,False,False,1506.2,0.9082620536967585,1.0,5
o4-mini-high-long,Ice cream parlor,Math,False,False,2068.0,0.9097087607193244,1.0,5
o4-mini-high-long,Integer pairs,Math,False,False,2264.0,0.8741448384014273,1.0,5
o4-mini-high-long,brazil_continent,knowledge,False,False,67.2,0.64,1.0,5
o4-mini-high-long,bridge_torch_default,logic puzzle,False,False,805.0,0.8146720029173133,1.0,5
o4-mini-high-long,bridge_torch_easy,logic puzzle,False,False,7276.8,0.9816076867298105,0.6,5
o4-mini-high-long,bridge_torch_easy_10m,logic puzzle,False,False,1577.0,0.9628804079808322,1.0,5
o4-mini-high-long,bridge_torch_impossible,logic puzzle,False,False,11654.0,0.9774134592772956,1.0,5
o4-mini-high-long,capital_of_australia,knowledge,False,False,89.8,0.8464953486230083,1.0,5
o4-mini-high-long,leap_year_february_days,knowledge,False,False,104.6,0.8469955822845898,1.0,5
o4-mini-high-long,monty_appliance_simple,logic puzzle,False,False,7464.0,0.979743432600379,1.0,5
o4-mini-high-long,monty_hall_default,logic puzzle,False,False,492.4,0.6972416316318174,1.0,5
o4-mini-high-long,monty_hall_inverse,logic puzzle,False,False,1892.6,0.8785902933654512,1.0,5
o4-mini-high-long,one_plus_one,knowledge,False,False,71.0,0.7304747000521649,1.0,5
o4-mini-high-long,roses_logic,logic puzzle,False,False,643.8,0.7265364931177102,1.0,5
o4-mini-high-long,train_distance,knowledge,False,False,135.8,0.7254450387223497,1.0,5
qwen3-235b-a22b-think,AIME2023II_P1,Math,True,True,3272.0,0.8019617806681067,1.0,5
qwen3-235b-a22b-think,AIME2023II_P1_mod,Math,True,True,3730.8,0.8127370766402124,1.0,5
qwen3-235b-a22b-think,AIME2025I_P2_modified,Math,True,True,7839.8,0.8899557040215085,1.0,5
qwen3-235b-a22b-think,AIME2025I_Problem_2,Math,True,True,9528.8,0.9077544296214576,1.0,5
qwen3-235b-a22b-think,Ice cream parlor,Math,True,True,12275.0,0.937342729696778,1.0,5
qwen3-235b-a22b-think,Integer pairs,Math,True,True,9854.0,0.8971235719860873,1.0,5
qwen3-235b-a22b-think,brazil_continent,knowledge,True,True,316.6,0.9029994185295948,1.0,5
qwen3-235b-a22b-think,bridge_torch_default,logic puzzle,True,True,3637.8,0.7889899993112814,1.0,5
qwen3-235b-a22b-think,bridge_torch_easy,logic puzzle,True,True,11151.6,0.9378258175892047,0.8,5
qwen3-235b-a22b-think,bridge_torch_easy_10m,logic puzzle,True,True,4742.6,0.8955712478176927,1.0,5
qwen3-235b-a22b-think,bridge_torch_impossible,logic puzzle,True,True,18120.0,0.9368134524497389,0.0,5
qwen3-235b-a22b-think,capital_of_australia,knowledge,True,True,401.0,0.7884118223926178,1.0,5
qwen3-235b-a22b-think,leap_year_february_days,knowledge,True,True,423.6,0.7797682951138176,1.0,5
qwen3-235b-a22b-think,monty_appliance_simple,logic puzzle,True,True,8700.2,0.9243108611209007,1.0,5
qwen3-235b-a22b-think,monty_hall_default,logic puzzle,True,True,831.0,0.6960612548777083,1.0,5
qwen3-235b-a22b-think,monty_hall_inverse,logic puzzle,True,True,5810.2,0.8673015689535409,1.0,5
qwen3-235b-a22b-think,one_plus_one,knowledge,True,True,352.0,0.9797739157100487,1.0,5
qwen3-235b-a22b-think,roses_logic,logic puzzle,True,True,969.8,0.7439240438846896,1.0,5
qwen3-235b-a22b-think,train_distance,knowledge,True,True,522.6,0.7740941644770352,1.0,5
qwen3-235b-a22b-thinking-2507,AIME2023II_P1,Math,True,True,5032.4,0.8693018813607193,1.0,5
qwen3-235b-a22b-thinking-2507,AIME2023II_P1_mod,Math,True,True,5114.0,0.8951685326246352,1.0,5
qwen3-235b-a22b-thinking-2507,AIME2025I_P2_modified,Math,True,True,9257.8,0.9185415582815308,1.0,5
qwen3-235b-a22b-thinking-2507,AIME2025I_Problem_2,Math,True,True,8739.6,0.92074318596841,1.0,5
qwen3-235b-a22b-thinking-2507,Ice cream parlor,Math,True,True,15039.666666666666,0.9434692760412732,1.0,3
qwen3-235b-a22b-thinking-2507,Integer pairs,Math,True,True,12182.0,0.9135722678417617,1.0,5
qwen3-235b-a22b-thinking-2507,brazil_continent,knowledge,True,True,401.2,0.6232153831411847,1.0,5
qwen3-235b-a22b-thinking-2507,bridge_torch_default,logic puzzle,True,True,3155.0,0.7543932143218057,1.0,5
qwen3-235b-a22b-thinking-2507,bridge_torch_easy,logic puzzle,True,True,12949.2,0.8988159079985213,0.6,5
qwen3-235b-a22b-thinking-2507,bridge_torch_easy_10m,logic puzzle,True,True,1763.6,0.7052580736215477,1.0,5
qwen3-235b-a22b-thinking-2507,bridge_torch_impossible,logic puzzle,True,True,15199.0,0.9166198667870994,0.8,5
qwen3-235b-a22b-thinking-2507,capital_of_australia,knowledge,True,True,467.8,0.5576548997923789,1.0,5
qwen3-235b-a22b-thinking-2507,leap_year_february_days,knowledge,True,True,419.4,0.6239919251522983,1.0,5
qwen3-235b-a22b-thinking-2507,monty_appliance_simple,logic puzzle,True,True,10834.6,0.9303680562945488,0.4,5
qwen3-235b-a22b-thinking-2507,monty_hall_default,logic puzzle,True,True,1436.2,0.4719030435777275,1.0,5
qwen3-235b-a22b-thinking-2507,monty_hall_inverse,logic puzzle,True,True,5395.4,0.8487558960222419,1.0,5
qwen3-235b-a22b-thinking-2507,one_plus_one,knowledge,True,True,363.0,0.8502530478356783,1.0,5
qwen3-235b-a22b-thinking-2507,roses_logic,logic puzzle,True,True,1026.8,0.4529549124355488,1.0,5
qwen3-235b-a22b-thinking-2507,train_distance,knowledge,True,True,599.0,0.6507086652333097,1.0,5
qwen3-30b-a3b-think,AIME2023II_P1,Math,True,True,3329.2,0.8125895291282188,1.0,5
qwen3-30b-a3b-think,AIME2023II_P1_mod,Math,True,True,3130.0,0.8239890101703498,1.0,5
qwen3-30b-a3b-think,AIME2025I_P2_modified,Math,True,True,6779.8,0.8763151399486695,1.0,5
qwen3-30b-a3b-think,AIME2025I_Problem_2,Math,True,True,6691.8,0.8825799129984062,1.0,5
qwen3-30b-a3b-think,Ice cream parlor,Math,True,True,10699.0,0.920937331715385,1.0,5
qwen3-30b-a3b-think,Integer pairs,Math,True,True,10335.0,0.9100662121703094,1.0,5
qwen3-30b-a3b-think,brazil_continent,knowledge,True,True,262.2,0.8621009650983421,1.0,5
qwen3-30b-a3b-think,bridge_torch_default,logic puzzle,True,True,3423.6,0.8414133227484181,1.0,5
qwen3-30b-a3b-think,bridge_torch_easy,logic puzzle,True,True,8045.2,0.9350019805278244,0.2,5
qwen3-30b-a3b-think,bridge_torch_easy_10m,logic puzzle,True,True,4596.4,0.9038100497058416,1.0,5
qwen3-30b-a3b-think,bridge_torch_impossible,logic puzzle,True,True,12918.0,0.9175905291978911,1.0,5
qwen3-30b-a3b-think,capital_of_australia,knowledge,True,True,242.2,0.7550228489265836,1.0,5
qwen3-30b-a3b-think,leap_year_february_days,knowledge,True,True,396.2,0.7927666736055718,1.0,5
qwen3-30b-a3b-think,monty_appliance_simple,logic puzzle,True,True,7196.2,0.9443688376143997,0.8,5
qwen3-30b-a3b-think,monty_hall_default,logic puzzle,True,True,1094.0,0.7296390283046842,1.0,5
qwen3-30b-a3b-think,monty_hall_inverse,logic puzzle,True,True,5403.2,0.8571849714421521,0.6,5
qwen3-30b-a3b-think,one_plus_one,knowledge,True,True,286.8,0.9807395196035376,1.0,5
qwen3-30b-a3b-think,roses_logic,logic puzzle,True,True,929.4,0.7398765784702004,1.0,5
qwen3-30b-a3b-think,train_distance,knowledge,True,True,552.8,0.808894229963381,1.0,5
