llm,lab,clean_model_name,prompt_id,type,open_weights,full_cot,avg_completion_tokens,avg_reasoning_ratio,avg_success_rate,total_responses
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_default,logic puzzle,True,True,3637.8,0.7889899993112814,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_easy,logic puzzle,True,True,11151.6,0.9378258175892047,0.8,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_easy_10m,logic puzzle,True,True,4742.6,0.8955712478176927,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,bridge_torch_impossible,logic puzzle,True,True,18120.0,0.9368134524497389,0.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,monty_appliance_simple,logic puzzle,True,True,8700.2,0.9243108611209007,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,monty_hall_default,logic puzzle,True,True,831.0,0.6960612548777083,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,monty_hall_inverse,logic puzzle,True,True,5810.2,0.8673015689535409,1.0,5
qwen3-235b-a22b-think,qwen,qwen3-235b-a22b-think,roses_logic,logic puzzle,True,True,969.8,0.7439240438846896,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,AIME2023II_P1,Math,True,True,5032.4,0.8693018813607193,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,AIME2023II_P1_mod,Math,True,True,5114.0,0.8951685326246352,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,AIME2025I_P2_modified,Math,True,True,9257.8,0.9185415582815308,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,AIME2025I_Problem_2,Math,True,True,8739.6,0.92074318596841,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,Ice cream parlor,Math,True,True,15039.666666666666,0.9434692760412732,1.0,3
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,Integer pairs,Math,True,True,12182.0,0.9135722678417617,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_default,logic puzzle,True,True,3155.0,0.7543932143218057,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_easy,logic puzzle,True,True,12949.2,0.8988159079985213,0.6,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_easy_10m,logic puzzle,True,True,1763.6,0.7052580736215477,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,bridge_torch_impossible,logic puzzle,True,True,15199.0,0.9166198667870994,0.8,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,monty_appliance_simple,logic puzzle,True,True,10834.6,0.9303680562945488,0.4,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,monty_hall_default,logic puzzle,True,True,1436.2,0.4719030435777275,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,monty_hall_inverse,logic puzzle,True,True,5395.4,0.8487558960222419,1.0,5
qwen3-235b-a22b-thinking-2507,qwen,qwen3-235b-a22b-thinking-2507,roses_logic,logic puzzle,True,True,1026.8,0.4529549124355488,1.0,5
